@nattiewestbrook Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us… https://t.co/yuGusmzvWa,1
@sprintcare I live in chicago and it doesn’t work soooooooooooooooooooooooo try again,1
RT @FaviOlivas: If y’all ever thinking about getting @sprint DON’T FUCKING DO IT!!! IT HAS BEEN THE WORST DECISION I’VE EVER MADE 😥,1
RT @QueenJames718: @conservateur98 @sprintcare @rahulptel @verizon @sprint A few years ago I made the switch from @verizon to @sprint due t…,1
@wadesworld32 @sprint Missed some important calls today. Sprint get two thumbs for the excellent service...SMH...,3
@sprint once again... https://t.co/HlM2Sxgqgg,2
@wadesworld32 @sprint Could not receive or dial out today for 6 hours. Sprint get two thumbs up for there excellent service...SMH...,1
@FitproMakeba Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us… https://t.co/5GmV8h2cKw,1
@MichelCombes @sprint so if things are so good why sell?,3
If I wasn't stuck with AT&amp;T...,2
@dadiablo354 Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us @sprintcare… https://t.co/qRFkqCSD3D,2
@laceytanae_ Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us @sprintcare… https://t.co/PacrAriQmr,2
"@sprint Lol Sprint ;););) Yea Your Network works great , But Still could use a few updates ;););) Eh @elonmusk But… https://t.co/kLMKJqgo69",3
https://t.co/D1YKgCxlHR lol I would’ve $hitCanned em 2 :):):) Eh @Apple,1
RT @FaviOlivas: If y’all ever thinking about getting @sprint DON’T FUCKING DO IT!!! IT HAS BEEN THE WORST DECISION I’VE EVER MADE 😥,1
@sprint @elonmusk @Microsoft @TIME Come on @Microsoft &amp; @google My SQL Font Library For telecom is still here ;););… https://t.co/qYwwSnzDh4,1
@sprint @elonmusk @Microsoft @TIME USB has to be assigned an IrDA port ;):):) make u make it correctly CORE. And ma… https://t.co/kg3Nt5rTOV,1
RT @PhilDMV: #BABYSHARK up in here in Reston!!! #SprintTrainingCamp #SprintFam @jajones83 @MidAtlMonsters @sprint @SprintMidAtl @adamkriege…,1
RT @JohnLegere: .@TMobile is excited for the future and we are even more excited to expand our #Uncarrier strategy with @Sprint as New T-Mo…,1
FUCK @sprint honestly!,3
RT @sprintnews: .@Sprint Reaches Nationwide #LTEAdvanced Milestone and Delivers Gigabit-Class Performance in More than 225 Cities by @Sprin…,1
@sprintcare @sprint You have locked my phone number to where I'm unable to port to a new carrier. You said u cancel… https://t.co/T04gmrir2n,1
@Sprint Reaches Nationwide #LTEAdvanced Milestone and Delivers Gigabit-Class Performance in More than 225 Cities by… https://t.co/aVqFDuqpRs,1
@sprintcare Indianapolis... it’s been over 9 hours still no service,1
@eliidom6 @sprint Go to T-mobile they”re way better than Sprint,1
@Jspin7771 @sprintcare @spiceadams Nope. Only twitter verified accounts are allowed to get dms from big time companies like sprint,1
@sprintcare Lies!!!! Not in Indianapolis,2
"@MichelCombes @sprint The worse customer service, I’m so upset at how horribly I’ve been treated after almost 3 yea… https://t.co/dByPFjK4y4",1
RT @valuablestone: @sprint @sprint Cares Little About Addressing Customer Concerns. Please Do Not Call Customer Service. Best To Go Into Of…,1
@sprintcare if u ever cancel with sprint make sure u change your credit card because they will take out the money w… https://t.co/7GUd6JqEgP,2
@sprint @sprintcare if u ever cancel with sprint make sure u change your credit card because they will take out the… https://t.co/RZYVMI26QC,1
@inniebeanie Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us @sprintcare… https://t.co/CQQWxm1Uwo,2
"RT @EGubbinsAnalyst: \"[@Sprint] has deployed more outdoor [2.5 GHz small cells] in the last six months than it had in the past two years; t…",1
@sweetmamaofsix Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us… https://t.co/kmRgb9zbMT,1
@sprintcare Im in Ohio and I didn't have service for over 5 hours. Not acceptable!! @sprintcare @sprint,1
@JanelleMonroe97 @sprintcare over 5 hours in Ohio!!,1
RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,2
RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,2
"@ATT Nazis will still be bad in 2019

 @TMobile @Sprint U up?",1
"@JuddLegum @ATT @ATT Nazis will still be bad in 2019

 @TMobile @Sprint U up?",1
@sprintcare My mobile network remains out despite your claims the issue is fixed in Ohio. Advise as to my service cancellation options.,1
@sprintcare Hopefully I'll see a big discount on my bill #sprintcare. I'm already considering switching my services… https://t.co/fASdNLAXp2,1
@sprintcare So will there be credits for not being able to use our services ? My phone wasn’t able to be used for over 6 hours !,1
I know you fuckin lying @sprint,2
IS YALL MF SERIOUS? @sprint this is why I like my other phone better tf,1
RT @JohnLegere: .@TMobile is excited for the future and we are even more excited to expand our #Uncarrier strategy with @Sprint as New T-Mo…,1
"Thank you @sprintcare, Veronica K was very helpful",1
I literally had meetings and conference calls set up for yesterday afternoon that I missed thanks to @sprint phone… https://t.co/JTLaR4UNMM,1
@sprint When is your network going to be up?,1
"@jjjahari @sprintcare I’m in Chicago, too.  Just curious if anyone else experienced a similar outage in early Octob… https://t.co/bSy6qlyPjs",2
@sprint service is TERRIBLE RIGHT NOW!thinking about switching,1
"@sprintcare Thank you, I was helped very well by Sprint using the chat option on the website.",3
@cfriedman8 @sprint Im going to tmobile. Sprint is trash and they do nothing to fix it.,1
I am done trying to save money with @sprint heading right back to @ATT . This is ridiculous.,1
RT @cryptotradeking: This is @sprint  service. It sucks. They said they would get this fixed. They haven’t. Please share. I’ll be giving aw…,3
@sprint @taylormatti Why were so many people lied to about the outage?,1
@sprintcare Nope!  I’m good!,3
How does one make a formal complaint to @sprint? Asking for a real person is met with a pause and disconnection. Bu… https://t.co/PxRlaLNhV1,3
How about take a drink before you leave home.,2
RT @sprintnews: .@Sprint Reports Year-Over-Year Growth in Wireless Service Revenue with #Q2FY18 Results. $S https://t.co/Lk3WBwn3Z2 https:/…,1
RT @SprintCTO: #LTEAdvanced is a crucial stepping stone to #5G - I am proud to announce that @Sprint’s LTE-A Network brings our customers 2…,1
@fritz_teuscher @sprintcare Truthfully didn’t know sprint was still a thing.,1
"@sprintcare I’m in Fort Wayne, 46818",1
"@sprintcare I’m in Indiana, 46818",1
@sprintnews @sprint @SprintCTO no matter if im calling out or receiving calls the person cannot hear my voice says… https://t.co/zZn8IbI3mg,1
@sprint https://t.co/UnRqCYkvUc,2
@sprintcare This was very inconvenient and it makes me want to leave sprint,1
Ever watch a sex scene on shitty phone networks like @sprint? One second the door opens then their service laggs so… https://t.co/imNu2YjQOl,1
"I also forgot @sprint apparently only hired one technician. This excuse has been used on me for 3 weeks. Im done, s… https://t.co/BH2w7GWVOY",1
RT @Sprint4Midwest: The intermittent voice issue has been resolved and service is fully restored in the Midwest and other markets. Maintain…,1
RT @Sprint4Chi: The intermittent voice issue has been resolved and service is fully restored in the Midwest and other markets. Maintaining…,1
@sprintcare I think we should all get credit to our bill,2
@sprintcare Ok I’m gone need to be credited for my next bill because this is UNACCEPTABLE,1
@Ridic_316 @sprintcare T-Mobile bro @JohnLegere @TMobile,1
@sprint the outages yesterday were just outrageous! I couldn’t make any business calls or phone home while away on… https://t.co/BzZvxnUqnd,1
@iSpectreGames @sprint Glad u told me that. Was trying to decide between sprint or t mobile. Hell I can't afford Verizon's rates,2
@sprintcare I am still roaming.... Have been for a month.... Then hours without service.... I have been telling peo… https://t.co/FCCrbk53Z8,2
"@sprintcare @bollenbacherjob Still showing \"No Service\" here in NW Indiana.",1
"@sprintcare We still cant make calls in saint paul, mn. Can you please update asap? This is beyond ridiculous at this point",1
@sprintcare Service is still down in Winamac Indiana ... Phone service and data,1
RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,1
There should be! It’s an inconvenience being without your phone. @sprintcare y’all need to make this right. I bet y… https://t.co/qFxPI9juYd,1
@_niColeebby Better than @sprint bitch ass,3
@MaineGambino @sprint They are definitely neck and neck. T-Mobile reminds me of when I first had sprint out here. T… https://t.co/cbUOV32eVP,2
RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,1
RT @SprintNetwk: The #WorldSeries parade is today and @Sprint has upped our capacity at #Boston’s City Hall Plaza for customers heading to…,1
"RT @sprintnews: .@Sprint to Offer New #iPadPro with All-Screen Design, the Most Advanced and Powerful #iPad Ever https://t.co/Dx0IiEQHVx ht…",1
RT @SprintCTO: .@Sprint has made excellent strides this past quarter from being the most improved carrier in national avg. download speeds…,3
RT @MichelCombes: The incredible progress we’ve made @Sprint would not have been possible without the dedication of my entire #SprintFam. T…,1
RT @sprintnews: .@Sprint Reaches Nationwide #LTEAdvanced Milestone and Delivers Gigabit-Class Performance in More than 225 Cities by @Sprin…,1
@SprintCTO @sprint I have the feeling I'll have to stand next to a cell tower,1
"RT @MichelCombes: Of course we haven’t slowed our investment in the #SprintNetwork, either. With #LTEAdvanced features nationwide, @Sprint…",1
"@sprintcare If we are late to pay our sprint bill, we get a fee! If we don’t pay after that we get our service disc… https://t.co/TG2GZeQG7Z",2
@sprintcare We want all cancellation fees and service transfer fees waved as well as a bill credit of at least $100.,1
@MichelCombes @sprint Maybe you should spend the money from advertising to fix the outage you had last night.,1
RT @TomMills1pro: hey @sprint - what's up with the service outage in the Chicago area? @sprintcare - no response to my DM either.  #outage…,1
@sprintcare intermittent does not mean not working at all #sprintgothacked,1
@sprintcare Done with you sprint!,3
"Midwest friends with Sprint service - activate your Calling PLUS on your phone. It is spotty, but it helps.… https://t.co/vjdbIN6EYr",1
"@lilbrick4 @sprintcare In your wildest dreams, you're lucky for a backhanded apology tweet",1
RT @ja_lunsford2: @ARCMusketeers &amp; AR Johnson thanks @sprint 1 Million for newly deployed digital tools to address the homework gap! @RCSS_…,1
.@deutschetelekom officially approves the $26.5 million merger of its @TMobile US subsidiary with @SoftBank’s… https://t.co/1WhTCzwWZO,2
@OCRMoose Hello there! Thank you for contacting us. We'd like to offer you our assistance. Follow us @sprintcare an… https://t.co/CNiqyMkTH6,2
@Kathastrophic_ @sprintcare @MichelCombes Is that so?,1
@sprint Y’all better fix my phone !!,1
RT @SprintCTO: #LTEAdvanced is a crucial stepping stone to #5G - I am proud to announce that @Sprint’s LTE-A Network brings our customers 2…,1
"@sprintcare Ok thanks but why not text abou the problem or anything I couldn’t even call customer service, I find t… https://t.co/zewiGTkaDr",1
"RT @MichelCombes: Looking to the future, we’ve been investing heavily in building a digital-first experience for our customers, and the dat…",1
"RT @MichelCombes: As part of our Next-Gen Network build, we’ve rolled out 2.5GHz to 70% of our macro sites, in addition to more outdoor sma…",1
@JOJOBABY14 @sprintcare Seriously SO tired of all the issues with @sprintcare! Definitely looking into switching ca… https://t.co/SLwGfbiBTk,1
@sprintcare What happened?,2
@CloRVA1 @sprintcare @JohnLegere @TMobile AT&amp;T own them lol,1
RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,2
@Losgalleria519 @sprintcare I make pmt arrangements with AT&amp;T often...I’ve never once has my service cancelled!,1
RT @Sprint4Midwest: The intermittent voice issue has been resolved and service is fully restored in the Midwest and other markets. Maintain…,1
Trash ass service,2
@sprintcare Michigan still isn’t fixed my phone is still not working shocker and I use my phone for work so how abo… https://t.co/vK2qdV6eVu,1
"@sprintcare The problem is apparently NOT resolved in my area, I cannot make an outgoing call.",1
@sprintcare Still no Iphone voice in Willoughby Ohio.,1
@sprintcare no incoming or out going calls no calls are coming through in Noblesville IN,1
@sprintcare We still don’t have phone service in the Chicago area.,1
@sprintcare My phone started working last night around 9 o’clock and I was back down again this morning when is this going to be fixed,1
@sprintcare How's that 5G coming along Sprint? 😂,2
@sprintcare Service still down in Wayne Michigan,1
"@sprintcare I still cannot make calls. Erie, Pa",1
"@WhoDeyFans @sprint @verizon I have a Verizon work phone and a sprint personal phone, and honestly there is no diff… https://t.co/JghbS1K8jh",1
@CSCFLisette @sprintcare Credit my whole bill for this my phone is my business.,1
@sprintcare Still not working in Lafayette Indiana.....,2
"@sprintcare Service is down again in Arlington Heights, Illinois",1
@sprintcare In Ohio and still unable to call the person on the same plan as me! This is such an inconvenience and I… https://t.co/iVt6WLJK1c,1
RT @McLoven1988: @sprintcare Michigan still isn’t fixed my phone is still not working shocker and I use my phone for work so how about that…,1
I swear @sprint you all ain't shit my phone hasn't worked in two days  ugh and tried too call and nothing.   Ugh fed up,1
@sprintcare we were told services were restored yet we still can’t make calls...,2
Yeah this right here is my final straw with @sprint I’m leaving next month,1
@sprintcare Still down. Detroit,2
@sprintcare My question is Why were Sprint customers not made aware of this prior if the towers were being upgraded?,1
"@sprintcare @jjjahari I have no service, busy signal is all I get",1
@sprintcare Check your DM’s. I sent you 2 that went unanswered,2
@sprintcare I live in buffalo NY and I still can’t make calls out,1
@sprintcare My phone is still not working and I’m in the Midwest market,1
RT @curlsnthrills: @sprint the outages yesterday were just outrageous! I couldn’t make any business calls or phone home while away on a wor…,1
"@sprint still an outage in Indianapolis, IN. I need you to do better. Been going on since yesterday evening.",1
@sprintcare @sprint I still can’t make calls? Update please?,1
@sprintcare Still not working in Indianapolis!,2
@sprintcare I still don’t have voice! Please respond to me. This is not fixed.,2
"@sprintcare I’m not sure yet, it is 6:30 a.m. so I haven’t tried I will let you know later in the morning",1
@sprintcare Service down again in Cincinnati Ohio as of 6:30 EST. Really getting annoyed with this situation.,1
@sprintcare Are you insane? It is still out. Can not make a call still. This is ridiculous,2
@sprintcare I live in Chicago area and we are still having problems. Now when i try to call it goes to a busy signal.,1
@sprintcare Still having service issues in NE Ohio. Just get busy signals when calling. This is getting absurd.,1
@sprintcare Service still down in Indianapolis.,1
"@sprintcare not sure whose issues have been resolved but I still can’t get a call out, nothing but busy signals no… https://t.co/7nE8KG5E2N",1
@sprintcare Service is still down in El Paso Illinois. Going on 14 hours now.,1
@sprintcare Still down in Fort Wayne Indiana,1
@sprintcare My service here in Detroit is still not restored fully!,1
@sprintcare It was working last night and down again.,1
@sprintcare Mine isn’t working,2
@sprintcare @JanelleMonroe97 My outage started at 4:45 pm.  I could not place or receive a call on the Sprint netwo… https://t.co/bevlEinx4i,1
Yo @sprintcare  my phone is still not working ...,2
RT @Candiflohunt: @sprintcare Service still down in Indianapolis.,1
@sprintcare Service is down again 🤦🏽‍♂️ I’m gonna need that next phone bill to be credited for real. This is irritated af,1
@sprintcare Nope. Just woke up and did that and still isn’t working...,2
@sprintcare I am in the Midwest and I still don’t have voice service. It’s been 12 hours,1
@sprintcare I still do not have the ability to make phone calls.  Please advise.,1
@sprint @taylormatti Mine is NOT working!,1
@sprint @CountryRocker87 Service is not fully restored I cannot call my girlfriend who has sprint. So don’t say it’… https://t.co/27TDQxZj16,1
@sprintcare @taylorkae15 I am gibsonia pa my service is not working,1
@sprintcare Service still down in Indianapolis.,1
@sprintcare My phone still not working this is ridiculous,1
@sprintcare no it isn't I still can not make a call,1
@sprintcare Service is still out in Chicago area!!!,2
@sprintcare We are still having issues in the Wisconsin area ( Green Bay/ Door County ),1
@MichelCombes @sprint Sprint's network is not reliable enough to operate my business with.  Looks like we will be putting ways.,1
@sprintcare In Kentucky and it’s still not working,2
"No @sprintcare - I still can't make calls out. Call PLUS helps a little, but is inconsistent. I'm sharing out so ma… https://t.co/O0C67zjfXL",1
@sprintcare Still no service in LaGrange Indiana,1
"@sprintcare Still not working in Toledo, OH.",2
@sprintcare service is still out in Chicago area. When will it be restored?,1
@sprint @Tonenator1930 Service is not working I. Gibsonia pa ???? Since yesterday,1
@sprintcare Unacceptable!!! Your company better credit our accounts for this inconvenience!!!!,2
@sprintcare WHY IS THIS STILL DOWN? I CAN'T GET IN CONTACT WITH MY MOTHER. I AM READY TO CANCEL MY LINE.,1
@sprintcare Still not working for me in northern Illinois,2
"@sprintcare On here lying because I'm in Ohio, the epitome of the midwest. I can't even call customer service!",1
@sprintcare Myself and my husband still can’t call or receive calls.,1
RT @capacitymedia: .@deutschetelekom officially approves the $26.5 million merger of its @TMobile US subsidiary with @SoftBank’s @sprint op…,1
@Ridic_316 @sprintcare @JohnLegere @TMobile Lmao. That’s fake news. Trump tell you that??😂😂,1
@sprintcare Still no service in North East Ohio. The issue is NOT RESOLVED! I have DM @sprintcare twice with no response.,1
@sprintcare What is the status of your outage in Chicagoland? I cannot receive or make calls  still . Only texting.… https://t.co/zNIU0wQxo5,2
"@CloRVA1 @sprintcare @JohnLegere @TMobile On March 20, 2011 Deutsche Telekom AG accepted a US$39 billion stock and… https://t.co/K4zrDd7TBy",1
@sprintcare Please stop saying “intermittent”. It makes me trust you even less. All our phones were HARD DOWN for o… https://t.co/q3WP1OVh67,1
@sprintcare Outage still in Chicago. This is ridiculous. I never had this problem with @ATTCares. Maybe it's time I… https://t.co/emUjF4oA73,2
@sprint why does my device show that it’s connected to WiFi but acting like it’s not??? #Ipaytoomuchforthis,1
RT @SpencerPhelps8: @sprintcare you've been helpful in the past!,1
"@sprintcare Not true sprint, try again only this time in Illinois!!!😡",1
RT @drholik: @sprintcare @bhaddad33 @MichelCombes Tell your people to stop lying.  Wifi calling is NOT working and hasn't worked since the…,1
@sprintcare This whole thing has been crazy. My service was not working initially but I powered my devixe down for… https://t.co/rGoyfUSHHR,1
"@sprintcare All of the Green Bay area and all of Door County is down. I use my phone for work, and we have a family… https://t.co/5lYco4Y6qq",3
@BengalsReds513 @Thee_Counselor @sprint With sprint?,1
I swear @sprint is the WORST.  They can have this xs max back. I’m going right back to T-Mobile 🤷🏽‍♀️,3
"RT @MichelCombes: One thing is for sure: @Sprint, we never stand still. My #SprintFam team and I are continuing to focus on strong financia…",1
"So while my mom is pissed at me because she couldn’t get ahold of me on the day of my dad’s burial, I find out it m… https://t.co/0HNYFD20LE",1
@sprintcare - I was just told by your online chat service that yesterday's outage was planned maintenance?  True or False?,2
@sprint @sprintcare  Your Facebook page indicated that the issue was resolved but I am in Columbus Ohio still witho… https://t.co/uHBqp6lL8X,1
RT @SprintCTO: We’ve sprayed #Boston’s City Hall Plaza with an abundance of @Sprint’s 2.5GHz spectrum just in time for the @RedSox #WorldSe…,1
@sprintcare https://t.co/rRqDD7rVK0,2
@Sprint Reaches Nationwide #LTEAdvanced Milestone and Delivers Gigabit-Class Performance in More than 225 Cities by… https://t.co/4H8QqFuXU9,1
@Ridic_316 @sprintcare @JohnLegere @TMobile 😂😂😂that buyout failed. Follow tmo ceo and see how he roasts the others,1
RT @sprintbusiness: #MagicBox #WorksForBusiness  https://t.co/hRpmJyWpLP,1
@JanelleMonroe97 @sprintcare they don't care about customers,2
@CloRVA1 @sprintcare @JohnLegere @TMobile Ohhh I thought it went through lol.  Well regardless at&amp;t still have the… https://t.co/v83uuaOzXD,1
@sprintcare @KayDubya1 then why tell the FCC you can't provide what you claim to provide ?,1
@sprintcare Seriously?!,2
@Ridic_316 @sprintcare @JohnLegere @TMobile Tmo better pipe in and give you a deal,1
"@sprint is by far the worst cell provider I have experienced. For the past day, no calls can be made from their ser… https://t.co/y13Ox9633Q",1
@sprintcare Currently in Northern KY and no service still!!!!!!,1
RT @Sprint4Chi: The intermittent voice issue has been resolved and service is fully restored in the Midwest and other markets. Maintaining…,1
@sprintcare @sprint no service again this morning....just tried to call you my boss due to a car accident on my way… https://t.co/QPpXc5Oyth,1
@sprintcare What’s going on in northeast Ohio?! I haven’t had service since last night. Trying to use Sprint’s chat… https://t.co/BveP2lQdKe,2
@sprintcare I am currently in North Kentucky just south of Cincinnati… Have data… No phone calls though… Can’t even call Sprint,1
@sprint and @sprintcare could we please get some real answers re service restoration instead of vague comfort tweets?,1
@sprintcare Gee this is funny when I called in about this issue that I've been having for MONTHS missing calls for… https://t.co/3b6My3xAua,3
@sprintcare What does everyone expect? https://t.co/0dlbZxhjA9,2
@sprintcare could we please get some real info re restoration instead of vague comfort tweets that aren’t accurate? #sprintoutage,1
@SprintCTO @sprint @Apple Why won’t sprint support esim ?,1
@sprintcare So I assume every customer is going to be compensated for the outage @sprintcare,1
"RT @RealLifeKaz: Sprint service is trash so i didn’t get y’all little presidential text. Good looking out, @sprint",1
@sprintcare Not working I'm MI,2
@sprintcare Still not working in Grand Rapids Michigan,2
@sprint @taylormatti Mines is not!!!!,1
"@sprintcare My service keeps saying “No Service” , so no it’s not resolved!",1
@sprintcare why am I roaming in 28216? This has been a recurring issue for the past few weeks,2
@sprint why is my service always going down but my phone bill going up?,1
"@sprintcare My service keeps saying “No Service” , so no it’s not resolved. We better see a good as credit!",1
@sprintcare The service is atrocious.,1
"@sprintcare My service keeps saying “No Service” , so no it’s not resolved. We better see a good ass credit!",1
"@scott_santi @sprint Congratulations @scott_santi , hard work and a great team to execute!!!",3
@sprint  @sprintnews can roll out 5G but you can't get a text and be on the phone at the same time??,1
@stevenamcqueen @sprintcare Their cell phone service has been down for over 12 hours now. People are losing their m… https://t.co/8RhpDXUklt,1
"@sprintcare Im still without service, It’s the same as yesterday no service, unless connected to WiFi  @sprint",1
@fritz_teuscher @sprintcare Let me know if you need a land line 😳,1
@sprintcare Sprint,2
RT @brimation: @sprintcare do i still have an account and do i have to pay next month?,1
@sprint LTE is fucking horrible.. I’m about to switch companies,1
@sprintcare Good luck getting your credits people! I haven't had service at my home since I got Sprint. I've never… https://t.co/jeXRbD9P53,1
@JohnLegere @sprint all day every day. Never @TMobile,2
@EmceeKells @Thee_Counselor @sprint Yup!,1
Is your payment system down @sprint ?,1
RT @SprintCTO: .@Sprint has made excellent strides this past quarter from being the most improved carrier in national avg. download speeds…,3
@sprintcare It’s the customer service and the fact that everyone in your corporate office is rude and dismissive. A… https://t.co/DzKveHLWfx,1
@sprintcare Fake news. Still can’t make or receive any calls. Terrible. Would not have signed a new contract knowin… https://t.co/3lKPivQk87,2
"@sprint now has \"massive MIMO\" radio technology -- the cornerstone of its forthcoming #5G push→… https://t.co/r2OWDDEAZU",2
@sprintcare It surely isnt working from Milwaukee to muskego,2
@sprintcare Sprint should be under federal investigation for stealing the money of all there customers. There service is an embarrassment.,1
RT @Sprint4Midwest: The intermittent voice issue has been resolved and service is fully restored in the Midwest and other markets. Maintain…,1
"RT @heatherAha: @JuddLegum @ATT @ATT Nazis will still be bad in 2019

 @TMobile @Sprint U up?",1
@sprintcare I am at the apex of 3 towers and keep getting told I should have excellent phone service at home. I am… https://t.co/K7nDMTXTXG,3
"@JuddLegum @ATT Hey @Sprint @verizon assuming you do not contribute to Steve King, I will be asking anyone that fol… https://t.co/FPVOBBvJL2",1
@RicoBeard @sprint @sprintcare Sprint?  Now I see why it sounds so bad on your call in days.,1
@sprintcare sent you a DM and no response 🙄,1
@oldskoolflipfon @sprint @iMobileUSA @iMobileSouthin1 @vargas0805 @marceloclaure @MichelCombes @tracySprint… https://t.co/gPlHAuhHLM,1
"@sprint Biggest mistake ever!!! I cannot hold a 5 minute conversation on the Sprint network, talk about regret...",1
"RT @ResistMonsters: @JuddLegum @ATT Hey @Sprint @verizon assuming you do not contribute to Steve King, I will be asking anyone that follows…",1
"@sprint i would like to say though, despite being woken up being told my phone was off, i did appreciate how nice E… https://t.co/dfIJAzHAEG",2
@sprintcare I want a credit on my account for this.,3
@sprint &amp; @sprintcare yall are just going to ignore my last tweet right,1
@SprintCTO @sprint Amazing download numbers here in downtown Manhattan NY but @sprintcto need to now shift bandwidt… https://t.co/pX1YwQBNP2,1
@sprint In general your customer service is not good.  But after 3 attempts I finally got a service rep that actual… https://t.co/TIODECyQr0,3
@sprintcare @sprint simple 400 a month and I can’t even make a dang phone call and yes still issues,1
@sprintcare I sent you guys a message. No response yet? 5 hours ago,3
"@sprintcare Nope, still cant make outgoing calls. We pay way too much for this nonsense!",2
Are Amish people allowed to wear ear pods?,1
RT @_SoulAmazing_: FURIOUS its taken over 10days &amp; 10reps for @sprintcare to unlock my phone and after still they  won’t send me written co…,1
@sprintcare Same here. Really frustrating when trying to call your juvenile child.,1
@John_TwoTimes @sprint @sprintcare Suspend his account for being a fraud @sprint https://t.co/4GAkiKTCfC,1
@sprintcare Thank you it seems to be working now,3
WTFFFFFF  @SPRINT,2
@sprintcare Definitely not fixed https://t.co/KknCSxEyq8,2
@sprint @sprintcare i need a credit on my bill as much as i pay a month and I’ve been a loyal customer for 3 years!… https://t.co/qJocganSr3,1
@sprintcare What you said in a previous post that all of the problems were corrected and now I see a slew of tweets… https://t.co/v7LD7X9cY7,1
@sprint On top of that El Clasico humiliation I have to deal with this wack service.,3
RT @santana_vis: Stocking up for an amazing weekend! @boostmobile @Boost_by_Falero @sprint @jayleen_falero @BrittanyMarceco @DeLaney_Norm @…,1
@simulatordude @m_erickson1279 @ttwiitch @32_Tyrone @youo082501 @drspanky050 @dubspace_00 @Ollerena @sherifhanna… https://t.co/F3mDmNtMri,1
@sprint count your fucking days,3
@sprintcare Sprint do t care please contact me you miss lead people all the time not cool sprint notCOOL,1
"RT @GiftedBrenda: No @sprintcare - I still can't make calls out. Call PLUS helps a little, but is inconsistent. I'm sharing out so many mor…",1
@Dannyboh @sprintcare NotCOOL at all I was promised to get out of my deal cause I moved and had zero service and th… https://t.co/ibnZuJla1b,1
@sprintcare @InThePitJeffB How about instead of private messages you just tell everyone the truth?,1
@sprintcare Why was I hit with a bill when you told me to my face just sent the phone back and no penalty then I owe you 400$ #notcoolsprint,1
"RT @SprintCTO: .@Sprint’s #LTEAdvanced also gives our uplink speeds a boost with uplink CA, 64 QAM &amp; #HPUE providing Sprint customers with…",1
"@MichelCombes @sprint Yea it increases because you keep adding unexplained charges, use all the money you steal… https://t.co/5uJqu9Xa1I",1
@sprintcare Now,2
@sprint Are there any offers for current customers since new customers can get the iPhone XR for $0 a month??,2
@sprintcare I want to clear this matter up,3
@Sprint @sprintcare please give all your customers the best #Christmasgift this year &amp; stop using old cell towers… https://t.co/rVcGxSsBpF,3
@sprintcare I hate to say this but after 19 years I might have to say good bye to sprint. I love having the service… https://t.co/Dvv2MzkQZb,1
@sprintcare Ok I’m here,2
"@sprintcare What about the east coast? I still have no voice service since 1am. I was told at 7:30 am, after chatti… https://t.co/gTQiYijEcR",1
sprint talm bout we can do trouble shooting on .. bitch trouble shoot them mfn tours .@sprint ya kno damn well its… https://t.co/KWz0KfN6KP,1
"@sprintcare @JanelleMonroe97 Sprint, please refer to your contracts that you have customers sign.  In the contracts… https://t.co/GiJ68NKtwS",1
"@AdrienneRoffers Hey! That comment really concern us. Please follow us at @sprintcare and send us a DM, with more d… https://t.co/t8ednKkoz1",1
I’m about to be a 2 phone shawty lol this @sprint is TRASH and I’ll use as my work phone 🤷🏽‍♀️,1
"@sprint No cellar service in Redford , Michigan. #sprint #sprintoutage",1
RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,2
Lol RT @Meek_Pose33: @sprintcare 😒🙄🤦🏾‍♂️,1
"@sprintcare It’s working today, are you offering customers compensation on their bill for the inconvenience?",1
@sprintcare Finally works. Hope to see some credit coming towards our outrageous phone bill.,2
@sprintcare I have an issue with a charged activation fee that was not disclosed. I tried customer chat who only ju… https://t.co/C4M9TMgXXw,1
"@sprint Nice phone, but I wouldn't be able to use it with all of your network outages 🙄",2
"Two #leadership lessons here: 
"Lose money on every sale, make it up in volume\" is still stupid thinking.,1
2 It's… https://t.co/pMi7ZDrtrS",1
. @sprint @sprintcare my service has been GARBAGE for weeks. I want money off my bill 😤,1
Hey @sprint! We have virtually non working phones on your service in the #Daytona #Orlando area and when up in… https://t.co/HNOz4FvY3z,1
@sprintcare So disgusting never happens with Verizon should have never upgraded my phone. I missed several importan… https://t.co/84JYsS541R,1
"@sprintcare this is crazy , i’ve had sprint since 2014 and never this bad ! i want credit on my bill for 10 hours i… https://t.co/3H7P4kDbjz",1
"@sprintcare @MichelCombes Nah, I’m good luv enjoy",3
@sprint @sprintcare is it safe to say that a serious discount is in the near future? https://t.co/0mWNEESpSB,1
